,station_code,T,T10N,TD,ds
493,370,96,,56,2023-02-19 13:00:00+00:00
494,370,87,,54,2023-02-19 14:00:00+00:00
495,370,84,,52,2023-02-19 15:00:00+00:00
496,370,79,,47,2023-02-19 16:00:00+00:00
497,370,76,72.0,42,2023-02-19 17:00:00+00:00
498,370,64,,36,2023-02-19 18:00:00+00:00
499,370,43,,25,2023-02-19 19:00:00+00:00
500,370,40,,27,2023-02-19 20:00:00+00:00
501,370,47,,35,2023-02-19 21:00:00+00:00
502,370,46,,35,2023-02-19 22:00:00+00:00
503,370,54,14.0,38,2023-02-19 23:00:00+00:00
504,370,54,,36,2023-02-20 00:00:00+00:00
505,370,47,,33,2023-02-20 01:00:00+00:00
506,370,57,,44,2023-02-20 02:00:00+00:00
507,370,60,,48,2023-02-20 03:00:00+00:00
508,370,64,,49,2023-02-20 04:00:00+00:00
509,370,68,37.0,49,2023-02-20 05:00:00+00:00
510,370,71,,46,2023-02-20 06:00:00+00:00
511,370,73,,47,2023-02-20 07:00:00+00:00
512,370,77,,51,2023-02-20 08:00:00+00:00
513,370,81,,54,2023-02-20 09:00:00+00:00
514,370,83,,58,2023-02-20 10:00:00+00:00
515,370,85,66.0,61,2023-02-20 11:00:00+00:00
516,370,90,,64,2023-02-20 12:00:00+00:00
517,370,92,,63,2023-02-20 13:00:00+00:00
518,370,92,,63,2023-02-20 14:00:00+00:00
519,370,93,,64,2023-02-20 15:00:00+00:00
520,370,93,,64,2023-02-20 16:00:00+00:00
521,370,91,85.0,65,2023-02-20 17:00:00+00:00
522,370,92,,66,2023-02-20 18:00:00+00:00
523,370,89,,67,2023-02-20 19:00:00+00:00
524,370,88,,66,2023-02-20 20:00:00+00:00
525,370,85,,67,2023-02-20 21:00:00+00:00
526,370,82,,67,2023-02-20 22:00:00+00:00
527,370,79,78.0,67,2023-02-20 23:00:00+00:00
528,370,78,,67,2023-02-21 00:00:00+00:00
529,370,75,,66,2023-02-21 01:00:00+00:00
530,370,73,,67,2023-02-21 02:00:00+00:00
531,370,73,,69,2023-02-21 03:00:00+00:00
532,370,71,,68,2023-02-21 04:00:00+00:00
533,370,71,71.0,69,2023-02-21 05:00:00+00:00
534,370,71,,67,2023-02-21 06:00:00+00:00
535,370,69,,65,2023-02-21 07:00:00+00:00
536,370,72,,68,2023-02-21 08:00:00+00:00
537,370,74,,68,2023-02-21 09:00:00+00:00
538,370,76,,69,2023-02-21 10:00:00+00:00
539,370,79,69.0,68,2023-02-21 11:00:00+00:00
540,370,79,,63,2023-02-21 12:00:00+00:00
541,370,74,,58,2023-02-21 13:00:00+00:00
542,370,70,,58,2023-02-21 14:00:00+00:00
543,370,67,,57,2023-02-21 15:00:00+00:00
544,370,65,,52,2023-02-21 16:00:00+00:00
545,370,64,63.0,49,2023-02-21 17:00:00+00:00
546,370,63,,48,2023-02-21 18:00:00+00:00
547,370,62,,46,2023-02-21 19:00:00+00:00
548,370,62,,46,2023-02-21 20:00:00+00:00
549,370,59,,45,2023-02-21 21:00:00+00:00
550,370,57,,46,2023-02-21 22:00:00+00:00
551,370,52,52.0,42,2023-02-21 23:00:00+00:00
552,370,48,,43,2023-02-22 00:00:00+00:00
553,370,50,,49,2023-02-22 01:00:00+00:00
554,370,46,,44,2023-02-22 02:00:00+00:00
555,370,45,,44,2023-02-22 03:00:00+00:00
556,370,45,,44,2023-02-22 04:00:00+00:00
557,370,46,45.0,45,2023-02-22 05:00:00+00:00
558,370,46,,44,2023-02-22 06:00:00+00:00
559,370,47,,45,2023-02-22 07:00:00+00:00
560,370,57,,52,2023-02-22 08:00:00+00:00
561,370,80,,51,2023-02-22 09:00:00+00:00
562,370,104,,53,2023-02-22 10:00:00+00:00
563,370,110,45.0,57,2023-02-22 11:00:00+00:00
564,370,100,,67,2023-02-22 12:00:00+00:00
565,370,106,,67,2023-02-22 13:00:00+00:00
566,370,109,,71,2023-02-22 14:00:00+00:00
567,370,102,,69,2023-02-22 15:00:00+00:00
568,370,98,,71,2023-02-22 16:00:00+00:00
569,370,96,91.0,73,2023-02-22 17:00:00+00:00
570,370,88,,69,2023-02-22 18:00:00+00:00
571,370,85,,69,2023-02-22 19:00:00+00:00
572,370,86,,69,2023-02-22 20:00:00+00:00
573,370,81,,71,2023-02-22 21:00:00+00:00
574,370,83,,72,2023-02-22 22:00:00+00:00
575,370,80,78.0,74,2023-02-22 23:00:00+00:00
576,370,77,,75,2023-02-23 00:00:00+00:00
577,370,78,,71,2023-02-23 01:00:00+00:00
578,370,73,,67,2023-02-23 02:00:00+00:00
579,370,72,,68,2023-02-23 03:00:00+00:00
580,370,70,,67,2023-02-23 04:00:00+00:00
581,370,69,67.0,66,2023-02-23 05:00:00+00:00
582,370,69,,65,2023-02-23 06:00:00+00:00
583,370,72,,68,2023-02-23 07:00:00+00:00
584,370,78,,72,2023-02-23 08:00:00+00:00
585,370,83,,71,2023-02-23 09:00:00+00:00
586,370,91,,68,2023-02-23 10:00:00+00:00
587,370,92,66.0,65,2023-02-23 11:00:00+00:00
588,370,95,,63,2023-02-23 12:00:00+00:00
589,370,88,,54,2023-02-23 13:00:00+00:00
590,370,87,,50,2023-02-23 14:00:00+00:00
591,370,85,,53,2023-02-23 15:00:00+00:00
592,370,84,,55,2023-02-23 16:00:00+00:00
593,370,80,75.0,60,2023-02-23 17:00:00+00:00
594,370,74,,54,2023-02-23 18:00:00+00:00
595,370,66,,50,2023-02-23 19:00:00+00:00
596,370,60,,40,2023-02-23 20:00:00+00:00
597,370,37,,20,2023-02-23 21:00:00+00:00
598,370,36,,22,2023-02-23 22:00:00+00:00
599,370,18,3.0,14,2023-02-23 23:00:00+00:00
600,370,29,,18,2023-02-24 00:00:00+00:00
601,370,32,,13,2023-02-24 01:00:00+00:00
602,370,31,,14,2023-02-24 02:00:00+00:00
603,370,30,,10,2023-02-24 03:00:00+00:00
604,370,23,,2,2023-02-24 04:00:00+00:00
605,370,20,-4.0,2,2023-02-24 05:00:00+00:00
606,370,22,,-1,2023-02-24 06:00:00+00:00
607,370,34,,4,2023-02-24 07:00:00+00:00
608,370,45,,5,2023-02-24 08:00:00+00:00
609,370,51,,6,2023-02-24 09:00:00+00:00
610,370,59,,15,2023-02-24 10:00:00+00:00
611,370,59,11.0,22,2023-02-24 11:00:00+00:00
612,370,54,,40,2023-02-24 12:00:00+00:00
613,370,59,,48,2023-02-24 13:00:00+00:00
614,370,62,,51,2023-02-24 14:00:00+00:00
615,370,61,,45,2023-02-24 15:00:00+00:00
616,370,54,,27,2023-02-24 16:00:00+00:00
617,370,54,39.0,32,2023-02-24 17:00:00+00:00
618,370,52,,32,2023-02-24 18:00:00+00:00
619,370,48,,23,2023-02-24 19:00:00+00:00
620,370,45,,21,2023-02-24 20:00:00+00:00
621,370,45,,18,2023-02-24 21:00:00+00:00
622,370,42,,13,2023-02-24 22:00:00+00:00
623,370,38,27.0,6,2023-02-24 23:00:00+00:00
624,370,25,,3,2023-02-25 00:00:00+00:00
625,370,25,,4,2023-02-25 01:00:00+00:00
626,370,21,,1,2023-02-25 02:00:00+00:00
627,370,24,,3,2023-02-25 03:00:00+00:00
628,370,27,,5,2023-02-25 04:00:00+00:00
629,370,28,8.0,0,2023-02-25 05:00:00+00:00
630,370,28,,0,2023-02-25 06:00:00+00:00
631,370,33,,4,2023-02-25 07:00:00+00:00
632,370,50,,10,2023-02-25 08:00:00+00:00
633,370,62,,21,2023-02-25 09:00:00+00:00
634,370,59,,20,2023-02-25 10:00:00+00:00
635,370,67,13.0,0,2023-02-25 11:00:00+00:00
636,370,60,,-16,2023-02-25 12:00:00+00:00
637,370,68,,-16,2023-02-25 13:00:00+00:00
638,370,62,,-45,2023-02-25 14:00:00+00:00
639,370,61,,-42,2023-02-25 15:00:00+00:00
640,370,44,,-53,2023-02-25 16:00:00+00:00
641,370,27,14.0,-53,2023-02-25 17:00:00+00:00
642,370,18,,-49,2023-02-25 18:00:00+00:00
643,370,-4,,-53,2023-02-25 19:00:00+00:00
644,370,-1,,-51,2023-02-25 20:00:00+00:00
645,370,-15,,-53,2023-02-25 21:00:00+00:00
646,370,-22,,-51,2023-02-25 22:00:00+00:00
647,370,-31,-63.0,-54,2023-02-25 23:00:00+00:00
648,370,-12,,-40,2023-02-26 00:00:00+00:00
649,370,-11,,-39,2023-02-26 01:00:00+00:00
650,370,-10,,-42,2023-02-26 02:00:00+00:00
651,370,-22,,-52,2023-02-26 03:00:00+00:00
652,370,-21,,-52,2023-02-26 04:00:00+00:00
653,370,-31,-63.0,-63,2023-02-26 05:00:00+00:00
654,370,-18,,-58,2023-02-26 06:00:00+00:00
655,370,-2,,-47,2023-02-26 07:00:00+00:00
656,370,16,,-41,2023-02-26 08:00:00+00:00
657,370,26,,-47,2023-02-26 09:00:00+00:00
658,370,35,,-60,2023-02-26 10:00:00+00:00
659,370,42,-43.0,-70,2023-02-26 11:00:00+00:00
660,370,46,,-69,2023-02-26 12:00:00+00:00
661,370,48,,-68,2023-02-26 13:00:00+00:00
662,370,54,,-60,2023-02-26 14:00:00+00:00
663,370,50,,-60,2023-02-26 15:00:00+00:00
664,370,38,,-57,2023-02-26 16:00:00+00:00
665,370,13,-7.0,-55,2023-02-26 17:00:00+00:00
666,370,9,,-57,2023-02-26 18:00:00+00:00
667,370,13,,-41,2023-02-26 19:00:00+00:00
668,370,-2,,-43,2023-02-26 20:00:00+00:00
669,370,-11,,-47,2023-02-26 21:00:00+00:00
670,370,-23,,-53,2023-02-26 22:00:00+00:00
671,370,-21,-56.0,-55,2023-02-26 23:00:00+00:00
672,370,-33,,-59,2023-02-27 00:00:00+00:00
673,370,-34,,-60,2023-02-27 01:00:00+00:00
674,370,-37,,-62,2023-02-27 02:00:00+00:00
675,370,-35,,-59,2023-02-27 03:00:00+00:00
676,370,-46,,-70,2023-02-27 04:00:00+00:00
677,370,-42,-69.0,-67,2023-02-27 05:00:00+00:00
678,370,-38,,-59,2023-02-27 06:00:00+00:00
679,370,0,,-36,2023-02-27 07:00:00+00:00
680,370,22,,-27,2023-02-27 08:00:00+00:00
681,370,32,,-34,2023-02-27 09:00:00+00:00
682,370,49,,-30,2023-02-27 10:00:00+00:00
683,370,48,-62.0,-39,2023-02-27 11:00:00+00:00
684,370,50,,-37,2023-02-27 12:00:00+00:00
685,370,56,,-41,2023-02-27 13:00:00+00:00
686,370,58,,-39,2023-02-27 14:00:00+00:00
687,370,57,,-38,2023-02-27 15:00:00+00:00
688,370,36,,-40,2023-02-27 16:00:00+00:00
689,370,8,-14.0,-47,2023-02-27 17:00:00+00:00
690,370,8,,-46,2023-02-27 18:00:00+00:00
691,370,14,,-42,2023-02-27 19:00:00+00:00
692,370,-8,,-53,2023-02-27 20:00:00+00:00
693,370,-30,,-62,2023-02-27 21:00:00+00:00
694,370,-20,,-51,2023-02-27 22:00:00+00:00
695,370,-28,-61.0,-58,2023-02-27 23:00:00+00:00
696,370,-29,,-53,2023-02-28 00:00:00+00:00
